url,status,url_length,domain_length,protocol,subdomains,special_characters_count,digits,letters,directories_count,parameters_count,has_ip,tld,has_multiple_urls,has_credentials,shannon_entropy,relative_entropy
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/011991787988559/?cmd=_update&dispatch=011991787988559c7&locale=_RU,1,124,46,https,4,13,31,74,2,3,0,com,0,0,4.775139736101135,-0.4222001813933469
http://newprojectdocument.uc.r.appspot.com/accessed11/index.html?common=oauth2.authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https:/www.office.com/landing&response_type=code%20id_token&scope=openid%20profile&response_mode=form_post&state=hssK1R06r3VcndOvbREFA528Uv4BZYHKPJ4l2fYBxyVUX6QufTMyg1e-ITKFEp3Ck7By5uz_nGKjOBU_6jFUtTUYRGApyetU0ABvh0-sue-lXYvNzKGdxrzqaK7pR8TISQPtcbsk1JB1njEnonce=6371459691255120.M2E3YzczOGQtNTJmZi00YzNkLTkxNDMtNDlkOGRhMDljZDdiMTQxM2IzNDgtMGUwNi00Zjk5LTgzMGYtZDhlOGEzYmVlMDNk&ui_locales=en-US&mkt=en-US&client-request-id=5f3bc0b1-d846-4f49-b5bc-73270dc49e37&8_6grNDQ15jFd7IAmQDH4ZT8pt4IJ08_Egk3yhJLZZhqSEsctu45tCOd3ve-PXYf_tHfEUZ1VDDPKadTPsoY1cNGJusAcyNLOS6bZrh5dr35yQOR3Oi1PJvN5vRM_50ryL_IzeCA&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.2.0.0,1,795,35,http,3,76,131,580,2,12,1,com,0,0,5.8794006594337525,1.611606251024309
http://loveslife.biz/,1,21,13,http,0,1,0,16,0,0,0,biz,0,0,3.7849418274376423,0.2608602601270134
https://www.naturalgasworld.com/,0,32,23,https,1,2,0,26,0,0,0,com,0,0,3.9917292966721742,0.3126042256935419
https://www.cloturelec.com/,0,27,18,https,1,2,0,21,0,0,0,com,0,0,3.754163427768881,0.191227609213989
http://vbf9iuherwiu.wl.r.appspot.com/accessed11,1,47,29,http,3,4,3,36,1,0,0,com,0,0,4.3678986918730125,0.3576158308588775
https://liuyunhuan.qiein.com/plugins,1,36,20,https,1,2,0,30,1,0,0,com,0,0,4.037844793048881,0.2154299012414174
http://www.excelfunctions.net/Remove-Hyperlinks-In-Excel.html,0,61,22,http,1,6,0,51,1,0,0,net,0,0,4.477537289790849,0.543587953722288
http://wine.iwebsite.com.au/Verify%20Download/,1,46,20,http,2,4,2,35,1,0,0,au,0,0,4.501397825434101,0.9418151165528807
https://www.emsail-live.com.ng/cv/oauth2/,1,41,22,https,2,4,1,30,2,0,0,ng,0,0,4.238666566058884,0.5129139394536824
http://trbetasusgirisimiz.blogspot.com,1,38,31,http,1,2,0,33,0,0,0,com,0,0,4.0278083561646305,0.3050963706523424
https://www.anwalt.de/,0,22,13,https,1,2,0,16,0,0,0,de,0,0,3.481714572986072,0.047858307385466
http://www.henrikssonbygg.se/libraries/legacy/log/Update/,1,57,21,http,1,2,0,47,4,0,0,se,0,0,4.257618962553848,0.6797481161530988
http://kiancar.lh.pl/wp-includes/verification/index.php,1,55,13,http,1,4,0,45,3,0,0,pl,0,0,4.253845741372935,0.3808729604955157
https://dmag.co.il/,0,19,10,https,1,2,0,13,0,0,0,il,0,0,3.7871439606981383,0.7916659700131591
http://hmt.es/CCNA%20For%20Dummies.pdf,0,38,6,http,0,4,4,26,1,0,0,es,0,0,4.398857447483311,1.1795352390049894
http://www.magicauction.com/Mag_auc/closeup.htm,0,47,20,http,1,4,0,38,2,0,0,com,0,0,4.120885064757337,0.1808863401824983
http://www.popularwoodworking.com/projects/router_table-mate,0,60,26,http,1,4,0,51,2,0,0,com,0,0,4.287966797112397,0.1309429695577336
https://www.targetedonc.com/,0,28,19,https,1,2,0,22,0,0,0,com,0,0,3.8962915290459272,0.3267187557608855
http://webchat.freenode.net/,0,28,20,http,1,2,0,22,0,0,0,net,0,0,3.72290749432188,0.2368909790710566
https://tr-ck-gr.innovaproteperuu.com/ga/click/2-122199482-5040-120343-235180-191034-3053e3eeb5-c26b304b9d,1,106,29,https,1,11,44,45,3,0,0,com,0,0,4.689757309937238,-1.3562152762118471
http://clients.devtux.com/updates/payment/mweb.html,1,51,18,http,1,3,0,42,3,0,0,com,0,0,4.1747676869204415,0.4068299704752133
http://201.163.98.162/crm/jssource/src_files/modules/Project/home/de102cc29dbc05509b7f97227/r1.php,1,98,14,http,2,5,28,54,8,0,1,162,0,0,4.642785743623148,-0.4850949479211813
https://help.ting.com/hc/en-us/articles/206296637-Configuring-Your-Residential-Gateway-GigaCenter-844G-,0,103,13,https,1,10,12,74,4,0,0,com,0,0,4.771778469833305,0.434938482081993
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fimperfectlyperfectbeautifulones.tumblr.com%2F,0,96,14,https,1,11,4,77,1,1,0,com,0,0,4.619936886643703,0.8088309228518153
http://ghorana.com/wap/english%20newchn/newchn,1,46,11,http,0,2,2,36,3,0,0,com,0,0,4.094244435147134,0.1638430702366223
http://www.medicinenet.com/peripheral_vascular_disease/article.htm,0,66,19,http,1,5,0,56,2,0,0,com,0,0,4.194195120290958,-0.0504297334638981
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/6c3c9042d70e22d?cmd=_update&dispatch=6c3c9042d70e22d42&locale=_US,1,127,50,https,3,13,22,87,2,3,0,com,0,0,4.741412720105685,-0.0744484135160668
https://www.siffjeddah.com/upload/login.alibaba/Login.htm,1,57,18,https,1,4,0,47,3,0,0,com,0,0,4.3417721464508645,0.647420873914516
http://www.ahacentraloffice.org/,0,32,24,http,1,2,0,26,0,0,0,org,0,0,3.9681390622295662,0.2240762408617338
https://worksheets.theteacherscorner.net/make-your-own/crossword/,0,65,32,https,1,4,0,55,2,0,0,net,0,0,3.990750698439051,0.1240541061817425
https://go.pardot.com/e/16322/orbograph/3pz34s/3336341553?h=AGuf_s2RXcvrlyEZkjS6o2rKQcFjfY8dXLooJL10LNU,1,103,13,https,1,5,24,66,5,1,0,com,0,0,5.263730260736775,0.9047486122598062
http://www.avijehdaroo.co/includes/pokagmail.html,1,49,18,http,1,3,0,41,2,0,0,co,0,0,4.338601170380906,0.4963263323060402
http://dictionary.sensagent.com/Computer%20font/en-en/,0,54,24,http,1,4,2,42,2,0,0,com,0,0,4.306020262209257,0.6341676324219113
http://www.phoenixlocksmith-az.com/prole/,1,41,27,http,1,3,0,33,1,0,0,com,0,0,4.210733711724087,0.2554994272133505
http://www.ecswire.com/mmspecs/Specsheets/General/p_2425_GenSPEED_Cat6_Cables.pdf,0,81,15,http,1,7,5,62,4,0,0,com,0,0,4.610058225866664,0.3968991095260473
https://spanizerluo.files.wordpress.com/2015/08/sentry-fingerprint-safe-manual.pdf,0,82,31,https,2,7,6,63,3,0,0,com,0,0,4.555544463241769,0.3053965686493621
http://office365-login-outlook.el.r.appspot.com/admin,1,53,40,http,3,6,3,40,1,0,0,com,0,0,4.371012021338791,0.3486422817099709
http://baghira-wupperwolf.de/images/banners/bbtonline/,1,54,21,http,0,2,0,45,3,0,0,de,0,0,4.233795548692773,0.4906379287726107
http://www.consumerreports.org/cro/wireless-routers/buying-guide,0,64,23,http,1,4,0,54,3,0,0,org,0,0,4.158617633875558,0.289025927765963
https://tr-tr.facebook.com/magicofrandy,0,39,18,https,1,3,0,32,1,0,0,com,0,0,4.2336188853070205,0.4110493520701769
http://accofestival.co.il/am/googledocs/index.php/files/files/otherx.jpg/files/otherx.jpg/files/style.htm/files/files/style.htm/files/files/files/files/files/files/files/files/files/files/files/style.htm,1,203,18,http,1,8,0,167,25,0,0,il,0,0,3.895109220039529,0.1890953026114338
http://www.nchsoftware.com/ftp/index.html,0,41,19,http,1,3,0,33,2,0,0,com,0,0,4.11073699294092,0.2296353673316492
http://www.doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,1,154,44,http,4,8,73,68,1,1,0,com,0,0,4.485288755706637,-1.8440075359211596
https://www.smallnetbuilder.com/tools/rankers/router/view,0,57,23,https,1,2,0,48,4,0,0,com,0,0,4.177825164557068,0.4964768792222478
https://salomostichting.nl/wp-includes/aoss/ibabsa/~AbsaOnline.htm,1,66,18,https,0,3,0,55,4,0,0,nl,0,0,4.2532880677135365,0.7433097495806814
http://www.mmorpg.com/path-of-exile,0,35,14,http,1,4,0,27,1,0,0,com,0,0,4.085588016574085,0.0759924330934572
https://www.iclasspro.com/,0,26,17,https,1,2,0,20,0,0,0,com,0,0,3.767183467891461,0.2892977994930815
http://utlm.org/onlineresources/twelveoxenbaptismalfont.htm,0,59,8,http,0,2,0,52,2,0,0,org,0,0,4.237972499537139,0.4002110344875302
http://en.citizendium.org/wiki/United_States_Pacific_Command,0,60,18,http,1,5,0,50,2,0,0,org,0,0,4.385487053689447,0.110136075958399
https://kelvin21.doodlekit.com,1,30,22,https,1,2,2,23,0,0,0,com,0,0,4.12323142879762,0.178423566431609
http://www.payscale.com/research/US/Job=Computer_Numerically_Controlled_(CNC)_Machinist/Hourly_Rate,0,99,16,http,1,8,0,82,4,0,0,com,0,0,4.730684746882175,0.8004074940134072
http://magazyn.allegro.secfence.lesavik.net,1,43,36,http,3,4,0,36,0,0,0,net,0,0,4.175696440497044,0.4253894777293225
https://www.top10money.com/,0,27,18,https,1,2,2,19,0,0,0,com,0,0,3.8282375018429553,-0.0420070120565102
http://www.hallwaystreetsigns.com/pdfs/home/1baec2b40858a848369b35612c8fb982/,1,77,26,http,1,2,22,46,3,0,0,com,0,0,4.743614949589131,-0.5842087773581642
http://www.ijtte.com/uploads/2014-09-07/5d577a86-202d-e1a1IJTTE_Vol%204%283%29_4.pdf,0,84,13,http,1,12,28,38,3,0,0,com,0,0,4.969424048104097,-0.4131171530888239
http://snoweco.com/tinuns.html,1,30,11,http,0,2,0,24,1,0,0,com,0,0,3.831401845392172,0.3205343017592959
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin,1,218,12,http,2,20,36,141,3,10,1,35,0,0,4.995816844221752,0.5539385064318458
https://sites.google.com/site/sbserviceamcount/,1,47,16,https,1,2,0,39,2,0,0,com,0,0,3.983344778657119,0.4916588507232906
http://nmpgolf.com/dom,1,22,11,http,0,1,0,17,1,0,0,com,0,0,3.629219686524096,0.1219448934952247
http://test.macmoro.com/wp-includes/file/nsw/data/UntitledNotebook1.html,1,72,16,http,1,4,1,59,5,0,0,com,0,0,4.356252258924369,0.7171926308919717
http://sertyxese.myfreesites.net/,1,33,25,http,1,2,0,27,0,0,0,net,0,0,3.5287573790250137,-0.0873386943263936
https://www.politikesgeuseis.gr/cricl/oauth/site/service/demp.php?email=orenwakes@prepaidlegal.com,1,98,23,https,1,7,0,83,5,1,0,gr,0,1,4.322085070889687,0.6237651537460391
http://useful-maxim-276319.uc.r.appspot.com/off365.html,1,55,36,http,3,7,9,35,1,0,0,com,0,0,4.4971926138321,-0.1451376514183746
http://javascript.info/date,0,27,15,http,0,1,0,22,1,0,0,info,0,0,3.95822916866988,0.2791491014655952
http://www.l-com.com/multimedia/catalog_page/2K14M2_076-Category-5e-or-6-Network-Extension-Cables-and-Breakout-Cable.pdf,0,120,13,http,1,16,9,89,3,0,0,com,0,0,4.887134105632243,0.4092305444691689
http://www.eric-yanao.ru/,0,25,17,http,1,3,0,18,0,0,0,ru,0,0,3.9434651896016457,0.3496537431465633
http://streetfsn.blogspot.com/,0,30,22,http,1,2,0,24,0,0,0,com,0,0,3.8444138295776114,0.4579087082166578
https://www.gyu-kaku.com/,0,25,16,https,1,3,0,18,0,0,0,com,0,0,3.943465189601646,0.1052628300567614
https://mahoganyusa.com/config/Yahoo/Mail/,1,42,15,https,0,1,0,34,3,0,0,com,0,0,4.0236521024129495,0.6970976269766392
http://www.coureurdesbois.fr/,0,29,21,http,1,2,0,23,0,0,0,fr,0,0,3.9523029776623857,0.3177662173106799
https://docs.google.com/forms/d/e/1FAIpQLScH8_wrvWSg5KlxpTwJZnnmGHz9Ny516msSZKmzzJr6WQLL4Q/viewform,1,99,15,https,1,3,9,79,5,0,0,com,0,0,5.220619024296498,1.577466431459276
https://www.drip.com/,0,21,12,https,1,2,0,15,0,0,0,com,0,0,3.6537567082870006,0.247056497863406
http://kakakakaka-986ff.ts.r.appspot.com/wp-content,1,51,33,http,3,6,3,38,1,0,0,com,0,0,4.069511499582194,-0.1259771908663441
http://tlook-off365-signin.el.r.appspot.com/accessed11/index.html,1,65,36,http,3,7,5,48,2,0,0,com,0,0,4.486237483305928,0.3587074985761349
https://www.quora.com/What-is-the-best-design-for-a-popsicle-stick-bridge,0,73,13,https,1,11,0,58,1,0,0,com,0,0,4.380888004282038,0.117702140098736
http://www.get-piano-lessons.com/layout-piano-keys.html,0,55,25,http,1,7,0,44,1,0,0,com,0,0,4.231207332321362,0.2557052212313195
http://ruasepicas.pt/paypal.com.update.account.confirmation.billing.information,1,79,13,http,0,7,0,68,1,0,0,pt,0,0,4.140896490437298,0.4291429795393679
http://kokoalets.dx.am/linkedin.html,1,36,15,http,1,3,0,29,1,0,0,am,0,0,3.9749375012019263,0.3006387317622188
http://thb.nuft.edu.ua/wp-snapshots/tmp/product/suggestions/vietnam-visa.php/xhmcu/pyzd/?corn=y10n1zmzptgva25,1,109,15,http,2,8,5,85,7,1,0,ua,0,0,4.6200887758062565,0.4756912539762827
http://www.server685641.nazwa.pl/weryfikacja/,1,45,25,http,2,3,6,31,1,0,0,pl,0,0,4.427979696753515,-0.1912741020867155
https://c0lbltclsp.el.r.appspot.com/e-mail,1,42,27,https,3,5,1,32,1,0,0,com,0,0,3.9284140071748546,0.3421243241979839
http://awesomeapparel.co.uk/wp-content/b2020123/1/run/com.php?sec=nxp0hhkbaknxp0hhkbaknxp0hhkbak,1,96,20,http,1,6,11,71,5,1,0,uk,0,0,4.456464715452352,-0.0803679818275421
http://www.slideserve.com/sydnee/us-central-command-area-of-responsibility,0,74,18,http,1,7,0,62,2,0,0,com,0,0,4.359536433337314,0.2541767275531019
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&id=13e7ee480025090ea8fbcb8f868caab713e7ee480025090ea8fbcb8f868caab7&session=13e7ee480025090ea8fbcb8f868caab713e7ee480025090ea8fbcb8f868caab7,1,263,20,http,1,12,72,168,8,3,0,com,0,0,4.802249521592264,-0.6157226539906271
https://www.travelodgehotels.asia/,0,34,25,https,1,2,0,28,0,0,0,asia,0,0,3.917626443873359,0.2913580197941544
http://secureadd.goshly.com/Preview/Outlook.aspx,1,48,20,http,1,3,0,40,2,0,0,com,0,0,4.454448698502607,0.8601563398107605
https://y80yyxccn.df.r.appspot.com/admin,1,40,26,https,3,4,2,30,1,0,0,com,0,0,4.146439344671015,0.1320081705936061
https://michaelchildersdmd.com/wp-includes/h1/,1,46,22,https,0,2,1,37,2,0,0,com,0,0,4.14564721724714,0.1794596668130827
https://623112j4j3.codesandbox.io/index.html,1,44,25,https,1,3,8,29,1,0,0,io,0,0,4.464558038845993,-0.2143394684597089
http://login.its.txstate.edu.homuri.com/login.html,1,50,32,http,4,6,0,40,1,0,0,com,0,0,4.040240000427043,0.5470934212048222
https://linza.com.ua/,0,21,12,https,1,2,0,15,0,0,0,ua,0,0,3.8801799226757376,0.6526030509532023
http://shadetreetechnology.com/V4/validation/1938f2596f7ad2ec5c9e3521d7f1cd7b,1,77,23,http,0,1,20,50,3,0,0,com,0,0,4.718311872938817,-0.4963127023097351
https://definitions.uslegal.com/t/transaction-account-guarantee-program/,0,72,23,https,1,5,0,61,2,0,0,com,0,0,4.16096384985767,0.3286677681218468
http://www.santabarbaraca.gov/civicax/filebank/blobdload.aspx?blobid=17302,0,74,22,http,1,5,5,58,3,1,0,gov,0,0,4.530333860378533,0.3571523542163069
http://www.ehow.com/facts_6806326_peer-support-specialist-job-description.html,0,78,12,http,1,9,7,58,1,0,0,com,0,0,4.570471213825608,-0.2951509043459034
https://iowastateparks.reserveamerica.com/camping/backbone-state-park/r/campgroundDetails.do?contractCode=IA&parkId=610105,0,122,33,https,1,9,6,100,4,2,0,com,0,0,4.64974657691758,0.780708933423455
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,1,94,24,https,2,8,15,65,2,0,0,com,0,1,4.688460097983368,0.1816044079228279
https://www.computerhope.com/jargon/c/compactd.htm,0,50,20,https,1,3,0,41,3,0,0,com,0,0,3.9897917016899704,0.2201399259860982
http://whydoesntgodhealamputees.com/faq/Webmail/,1,48,28,http,0,1,0,41,2,0,0,com,0,0,4.304047012067739,0.5198130248246075
http://elsiriri.com.ar/img/,1,27,15,http,1,2,0,20,1,0,0,ar,0,0,3.7639657428240816,0.6364349679627533
http://jazzymaid.com/css/s/dbcryptsi/dbdrives/365i/,1,51,13,http,0,1,3,38,5,0,0,com,0,0,4.199495626701619,0.1201726593637019
http://planetfacts.org/ionosphere/,0,34,15,http,0,1,0,28,1,0,0,org,0,0,3.903208061647681,0.4294024615125833
http://www.sc4nemzytch.universe.wf/Clim2/rom.htm,1,48,27,http,2,4,2,37,2,0,0,wf,0,0,4.345175521464346,0.3649549509517516
http://skilful-courage-283714.nw.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,1,155,39,http,3,11,24,116,1,1,0,com,0,0,5.616681644342735,2.008545343905741
https://www.massagestudiospa.com/,0,33,24,https,1,2,0,27,0,0,0,com,0,0,3.873812589567827,0.247212589399428
https://www.bp-atualiza-app.com/69653a0e-535f-11ea-a343-de1c0c80abb90/ibpf/inicial,1,82,23,https,1,8,20,48,3,0,0,com,0,0,4.593619578381066,-0.712961235708528
http://regiscoyne.com/368762BDB30FAB1003AAB48B3362C445/,1,55,14,http,0,1,21,28,1,0,0,com,0,0,4.649744605205977,-0.1198664772140738
https://twitter.com/optionsxpress,0,33,11,https,0,1,0,28,1,0,0,com,0,0,3.717896012970049,0.0569418074960533
https://www.forestessentialsindia.com/,0,38,29,https,1,2,0,32,0,0,0,com,0,0,4.020843553362251,0.3422965110482938
http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/accesarcontoken.html,1,93,13,http,0,5,1,79,5,0,0,net,0,0,4.316574774953136,0.5442649963136411
http://www.healthline.com/health/idiopathic-neuropathy,0,54,18,http,1,3,0,46,2,0,0,com,0,0,4.047835474989691,0.1031466376680599
http://www.shadetreetechnology.com/V4/validation/index2.php,1,59,27,http,1,3,2,48,3,0,0,com,0,0,4.389200101252438,0.4533427387892783
http://smndazi.000webhostapp.com/englishhss/englishhss/crypt/connect.html,1,73,25,http,1,3,3,60,4,0,0,com,0,0,4.233523189695433,0.2096507251816728
https://www.quackit.com/database/tutorial/database_management_systems.cfm,0,73,15,https,1,5,0,62,3,0,0,com,0,0,4.267194902770672,0.0179949074019381
http://www.hollywoodreporter.com/news/amazing-race-host-phil-keoghan-864670,0,75,25,http,1,7,6,57,2,0,0,com,0,0,4.544089239047335,-0.0388884264877334
http://betioke.blogspot.com/,0,28,20,http,1,2,0,22,0,0,0,com,0,0,3.7803946541231945,0.4483682871077536
https://www.elements.org/,0,25,16,https,1,2,0,19,0,0,0,org,0,0,3.723074189428569,0.3240716318248475
http://www.apkhere.com/app/com.smartprojects.ramoptimization,0,60,15,http,1,4,0,51,2,0,0,com,0,0,4.025756904931549,0.2163933590540681
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/08e15334953fdade8356f27b07e32380/info.php,1,111,15,http,0,3,23,74,8,0,0,com,0,0,4.680608300282755,-0.167312363336481
http://sites.google.com/site/libretyreserve,1,43,16,http,1,2,0,36,2,0,0,com,0,0,3.8558976050432503,0.3577868260207786
https://docs.oracle.com/cd/E11035_01/wls100/client/thinclient.html,0,66,15,https,1,4,10,44,5,0,0,com,0,0,4.293410976136664,-0.0865784999286077
http://hetershaven.net/css/03496773043/09572370984380/001/3B762723737B2z.html,1,77,15,http,0,2,39,28,5,0,0,net,0,0,4.35539339926979,-1.7284148101292351
https://wiki.creativecommons.org/wiki/public_domain,0,51,24,https,1,3,0,43,2,0,0,org,0,0,4.340736185875543,0.2459299879833401
https://traditio.wiki/Tor,0,25,13,https,0,1,0,20,1,0,0,wiki,0,0,3.6536606896881847,0.3916590512718331
http://ridgesandfurrows.homestead.com/,0,38,30,http,1,2,0,32,0,0,0,com,0,0,4.1615008683082095,0.4600168065098584
http://www.online-tech-tips.com/internet-explorer-tips/how-to-clear-your-google-search-history/,0,95,24,http,1,12,0,77,2,0,0,com,0,0,4.15630127290432,-0.0292597240709622
https://www.shalom.it/mambots/paypal.fr/us/cgi-bin/webscr/_login/index.php,1,74,13,https,1,6,0,58,7,0,0,it,0,0,4.427188886584734,0.5513472878639039
https://www.belazu.com/,0,23,14,https,1,2,0,17,0,0,0,com,0,0,3.936180434129755,0.3440646695612324
http://www.dvdsreleasedates.com/movies/6817/fantastic-beasts-and-where-to-find-them,0,83,24,http,1,8,4,65,3,0,0,com,0,0,4.348604757422481,-0.0220763915872506
https://www.george-smart.co.uk/aprs/ax25_soundmodem/,0,52,22,https,2,5,2,39,2,0,0,uk,0,0,4.375557929879917,0.2071334953180729
https://fdyf5.app.link/zaPJe9Pfh2?sdasdasdsadsad,1,48,14,https,1,3,3,38,1,1,0,link,0,0,4.151754427398839,0.1727131477576038
http://holloweentwinkie.tumblr.com,0,34,27,http,1,2,0,29,0,0,0,com,0,0,4.02085512047121,0.2359739776372459
http://assurance-amlfrance.com/id/amelipro/ifram1.html,1,54,23,http,0,3,1,44,3,0,0,com,0,0,4.1900079935705445,0.3784834336210238
https://coxcoxx.webcindario.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/,1,75,23,https,1,4,0,61,6,0,0,com,0,0,4.273027984743856,0.5739759841686655
https://www.wazektomia.com/,0,27,18,https,1,2,0,21,0,0,0,com,0,0,3.8100810205217313,0.056884610127338
http://mail.kevinkeppel.nl/~u43730p39181/pki-validation,1,55,19,http,1,3,10,36,2,0,0,nl,0,0,4.4404759687636695,-0.2256069439827627
http://ictech.nl,0,16,9,http,0,1,0,12,0,0,0,nl,0,0,3.327819531114783,-0.042553133860857
http://labelleillustration.blogspot.com/,0,40,32,http,1,2,0,34,0,0,0,com,0,0,3.975070520364181,0.4643162407002491
http://vevobahisgirissite.blogspot.com,1,38,31,http,1,2,0,33,0,0,0,com,0,0,3.9847696187067423,0.2595848771568563
https://www.visitindy.com/,0,26,17,https,1,2,0,20,0,0,0,com,0,0,3.8150724101159423,0.1369923918310165
http://www.births.cloudns.asia/asstt/,1,37,23,http,2,3,0,29,1,0,0,asia,0,0,3.872049488456949,0.4190350729830828
https://www.active.by/ru-by/clients/disabled/,1,45,13,https,1,3,0,35,3,0,0,by,0,0,4.174426151548691,0.4580749989206956
https://www.niaaa.nih.gov/alcohol-health/overview-alcohol-consumption/moderate-binge-drinking,0,93,17,https,2,8,0,79,3,0,0,gov,0,0,4.337907974619763,0.2451672323342512
http://www.bluereparation.com/plugins/index.htm,1,47,22,http,1,3,0,39,2,0,0,com,0,0,4.309284064167408,0.5359794629998766
http://xxxfoxwew.wn.r.appspot.com/jsmith@imaphost.com,1,53,26,http,3,6,0,43,1,0,0,com,0,1,4.077767399725442,0.1119978724653922
https://www.linepc.me/,0,22,13,https,1,2,0,16,0,0,0,me,0,0,3.663532754804254,0.2480061172025716
http://www.gsk-mozirje.si/wp-content/plugins/wpsecone/file/,1,59,18,http,1,4,0,47,4,0,0,si,0,0,4.227970966218783,0.3285986991386405
https://www.schulen-der-brede.de/,0,33,24,https,1,4,0,25,0,0,0,de,0,0,3.8966879684212654,0.0313901924581191
http://fience.vot.pl/xl,1,23,13,http,1,2,0,17,1,0,0,pl,0,0,3.7622673906514943,0.2713721948102328
https://www.blackberrys.ru/,0,27,18,https,1,2,0,21,0,0,0,ru,0,0,3.9302703722934544,0.2771390922630222
http://acqalma.az,0,17,10,http,0,1,0,13,0,0,0,az,0,0,3.3815804883091634,-0.3836111136350658
https://hopeful-wescoff-551e53.netlify.app/,1,43,34,https,1,4,5,30,0,0,0,app,0,0,4.257319115016275,-0.3051695493399655
https://support.nouvelle-aquitaine.pro/servicedesk/customer/user/login?destination=portal%2F1%2FCDS-226513,1,106,30,https,1,8,9,82,4,1,0,pro,0,0,4.716688941751135,0.7964631288293469
https://bidstack.cloudflareaccess.com/cdn-cgi/access/login/wp-dev-v2.bsde.cc?kid=a17c49478a0f0cc3b35f257feb3cb6b96059420ce1b62358424dd217826c6704&amp;redirect_url=/&amp;meta=eyJraWQiOiJhMDg0MjgwYmI4NGIzMGM0NzU5ZGEzYzkyMzFjMjU0NDU4ZTA4OTU0MjBlMzAwMzVkY2UxNzQzMWViMjUyZTgyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsIm5iZiI6MTU4ODA4Mjk5MiwiaWF0IjoxNTg4MDgyOTkyLCJzZXJ2aWNlX3Rva2VuX2lkIjoiIiwiYXVkIjoiYTE3YzQ5NDc4YTBmMGNjM2IzNWYyNTdmZWIzY2I2Yjk2MDU5NDIwY2UxYjYyMzU4NDI0ZGQyMTc4MjZjNjcwNCIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9.M3Tkb31Uu6jBcytLNt7Am6rqqCdk_JE1Wx4GTzN1tO8UGtLEE2vgBH1Kdb9UpL8WSThmvbbLOCuni3PCqnLYxvwkNVfLSrtKw6TOlM21EEOpDwrZkM-188fh6CzW1ZrGv6OqnqJcgAiMHtGWX9kcUJ4n8wwl8xaZyg1HDLzxbkop_tujRs-Fl8Xve15g4-qCR_89XTthftkAvOpvKnqiyEaSbpDXrEdrSJ7qEorp5D-la8YW8CqPc3B8BP4el41JXSloItV9i-HCqqlbS9V20y2Ia-4xm6N-mP6WBMBf33aGZubVR8LelrvTNAMI8FQ4K_3uQ2mA9KyE8QeCE9LpKg&amp;v=5ea15727,1,907,29,https,1,29,159,708,4,4,0,com,0,0,5.976712038477827,2.038806383094684
https://en.wikipedia.org/wiki/Client%E2%80%93server_model,0,57,16,https,1,6,5,41,2,0,0,org,0,0,4.582289794600805,0.496340606494592
http://vps-2303d288.vps.ovh.net/,1,32,24,http,2,4,7,17,0,0,0,net,0,0,3.944548827786958,-0.6655041549502232
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/fab1b22ed958ef9/?cmd=_update&dispatch=fab1b22ed958ef99b&locale=_US,1,124,46,https,4,13,15,90,2,3,0,com,0,0,4.773375946419164,0.1821161936520171
https://www.bonatex.cz/,0,23,14,https,1,2,0,17,0,0,0,cz,0,0,3.816402716644387,0.1017235473386387
http://vilanovacenter.com/templates/yoo_bigeasy/janetyolo/,1,58,18,http,0,2,0,49,3,0,0,com,0,0,4.135336115847659,0.1785550287495293
http://www.tutorialspoint.com/session_initiation_protocol/session_initiation_protocol_tutorial.pdf,0,98,22,http,1,8,0,85,2,0,0,com,0,0,3.9381658242718887,-0.5136809128889609
http://www.covid-19challengecoin.com,1,36,29,http,1,3,2,28,0,0,0,com,0,0,4.2390979179887855,-0.0501039045383952
http://staffandfaculty.my-free.website/,1,39,31,http,1,3,0,32,0,0,0,website,0,0,4.179776180945229,0.2150551233536419
